ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.657541728081206,230.8200077128855,35056.2322337289,7.656806896244371,364.1301406497154,305.6294092977496,18.4813964076003,72.20507471179636,4.792527452455119,1
3.6768449933847727,173.67770207295308,22581.224488235966,12.653362021943142,289.1268457275752,599.7292459226587,8.386407450304489,49.6585535944622,5.461473095749794,0
,192.447171018824,18257.569271194705,7.472249065980871,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0
5.588537190733878,171.33312343988564,17732.240668204682,5.588614466203468,343.0415751407082,466.4454293513386,13.827755015910212,59.37645118056272,4.373998580206613,0
11.219134743203494,237.5826727898112,21871.7851725781,3.074316126651996,,374.0216552281401,15.804450887402822,64.48638399702615,5.749585831041931,0
7.457979826928165,183.46130951496127,14733.458757085757,7.475273364334676,335.6680456708747,482.63717983915575,8.963253882638298,82.58133834918347,4.497730795590356,1
6.047651488718149,177.4442640966961,28633.846384957356,8.174384531897086,,386.66120497092567,15.51492959307842,30.556310466560685,2.589867902857387,0
,201.57204599380577,15618.135242204173,6.7052108779967545,367.1934568277953,359.9520067091986,10.940974529417872,24.91497120838558,4.575874147599674,1
7.48279127635069,186.09343237063376,19621.32510547916,8.17186545006647,369.1908780152962,475.2114604830603,12.127253917220967,105.16579930528351,4.09474628637336,0
5.29419539028417,234.27139905493044,26811.20306837564,3.611358231773664,369.6084646880126,570.9750270653674,12.775773288940911,44.67568257224964,3.5224540932121378,0
7.025504334993,205.40052911647376,21884.5385145885,7.276064918343411,304.7322034697979,442.4055401716919,15.843743650390593,65.58033764780926,2.941555122814548,0
8.640886408909486,201.56872409536356,26473.71323896156,6.967094561617943,352.3065857102104,309.9832868165358,17.665083383155775,68.66492347632061,5.2631015720413785,0
8.733525329569868,203.39613019500507,24578.421221310626,6.594144886088997,288.6784626440969,336.82465618510247,16.70192017237497,68.79306179495858,3.149201800222124,1
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,,436.9917521078011,12.905188648425336,67.64855612214467,3.9400004233930663,0
6.984405530368805,181.70734326742848,18194.545310179725,8.263803916982441,371.1464579448712,201.6197367551575,11.26739836723192,68.19265820356108,3.406210457516684,1
7.75404435394794,193.44985384445656,19019.27950469182,8.107066902830644,377.9900086088821,597.4860409584503,8.939818291550296,45.72130807064468,3.760298085013082,0
7.591346093540146,199.2553218244227,25383.76518344253,7.924616265268947,318.6104784917454,416.4456174773966,20.11882693183793,48.27120968228571,4.515150113779176,1
6.490037174928902,205.5415171695257,19397.323888893363,7.894244798435495,368.5610730195575,479.7861954284083,15.80508483352719,56.98201953997934,2.430883294085322,0
5.428356913745278,167.0173833883084,24930.19881121592,7.967085789423574,334.08697707537203,400.3934374892375,18.17914887553184,70.31269587431886,2.847843537561225,0
7.036752103833548,210.36910365009487,13812.41042060634,8.378282176906978,342.49836128569393,489.5450548414639,14.823903523137858,69.1933584166614,3.2853718352092978,1
7.575757883896304,203.88437279422124,20855.272321145047,8.109311853778678,334.0274201302968,532.3111875218963,14.236013174569962,74.63870560573021,3.176432526006715,0
8.2850715273713,151.57377799438208,14402.726696074144,9.050080219969011,303.08183839259914,322.5218153789792,13.652652679244396,114.03494570231868,4.2746613334345,1
,182.58222779929253,19575.475362719964,10.048383219584942,424.6889940773884,383.49095391355945,19.48294518199253,76.6347982494804,4.329204049946698,1
6.391353623832183,213.0178296827953,20965.478308853573,5.375559891974689,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,0
11.89807802974039,228.1326731898399,8296.550611117107,9.899636695088748,346.6497504059977,500.1692103256438,15.486862374734358,63.529460122034095,3.024968486584322,1
4.3132191507406965,191.11933730430457,12770.831829545388,8.231574473126987,284.9459492993567,499.85479662246576,13.501270567670415,76.44396140716938,3.9235902023946743,0
7.210773702067905,163.04728268928835,14230.419130765456,7.35294059207056,324.09572612501927,441.524088334925,9.79301009998187,89.91991551782552,4.462408040870791,1
8.227083130096286,274.351886995951,40546.956331528825,7.130161148170633,241.44691729106995,417.6737022460746,9.809669141814254,79.39710488560058,3.619181847561858,1
7.274212566762742,197.66094852031983,27198.43259077055,7.797840028172333,304.84997882356305,300.0199103361062,14.61160015060949,66.60889105705493,4.710256299762649,1
7.51483566596394,215.4395234698759,17017.429960403075,7.417040991861769,335.6524539491673,483.6580284429556,14.532854308702554,66.03724573865367,4.299732160445903,0
6.30000176658891,172.3502810907013,40682.14399780205,4.242828908559183,302.61185848520097,485.6724564667838,18.737930888660458,64.8085458627603,3.7094371813849474,1
5.770620969105658,194.50014381121505,16173.727092975756,6.341797302117964,318.788932932303,387.13048289345454,12.042914193746071,52.51226110746224,4.240821477653531,0
,130.55856146255113,17429.584949659697,6.3176544269347366,322.0595875907542,524.6456427603447,15.318048390229194,75.37640813561349,5.541322279631281,0
,219.7257126431681,9840.78281985046,8.51365460907883,309.83873238358365,396.80565205746944,12.428763405196833,71.62549656666408,3.1834353228956065,0
7.057552645613959,177.6743050279601,13129.14984194092,7.312352352015045,367.32853334861136,393.7404972001215,16.35632042721562,53.84179687791045,4.486402626885769,0
,204.852186950213,13286.156575345676,9.09384342143146,332.84554447775605,365.6875203930603,8.589895534507548,76.3063756515083,4.26852451986332,1
,193.4002675486307,30630.759939174317,6.873568148176786,342.19323950474114,430.39560039453903,17.446818223391574,49.88365315949827,2.913048442998909,0
5.873675845828995,203.32992815183525,19216.683090171675,9.212778721662858,,420.2912300584642,11.119273780546678,65.22955120232609,5.412090884919163,1
5.573201156513374,229.1749865194968,15613.160532842276,4.157901706275742,383.48111566624016,409.06657691189406,10.751903721756603,63.75851609746681,3.59962466050966,0
4.400509038627463,119.33403564526418,19100.087123976155,11.75390365748002,,328.399763492733,14.912108679987057,49.356509229324985,4.010809122979649,0
9.778181812741442,155.93744138376636,23335.674206132684,7.666108730062655,,356.543036820507,10.824600366031802,75.32889227000642,4.143365318508068,1
5.574116594512444,193.15807637478707,17546.40325559531,9.219973244815074,366.1974184826738,538.5325177764771,13.951331611702926,67.1420326135497,5.152527697942889,0
7.58168757744945,180.74914015853483,11989.2462425416,4.977306609069512,328.17697771424764,617.8835131421284,13.56125295056438,39.21591747967709,4.457282487105634,0
6.944868386836294,198.47643903857147,16904.201091168223,6.34140695887747,299.52167331693784,470.5997605879183,15.045816752218798,61.14608668810088,4.241135181480118,1
6.088022489133808,162.27835703062416,23567.13287541304,7.698581722505345,372.8350811188352,387.97063524700513,13.663607288456888,75.26606429841081,4.173083496432676,0
8.207458912656827,189.94215715704277,17447.994671902798,6.761682296154904,,449.412605665234,15.335711202991718,54.946344498015726,4.151865853005895,0
5.158396409506499,189.29578865279512,35086.39696295499,6.736118026809487,340.87181907360065,331.5867257915919,12.909797813297814,61.34466370036797,4.645852434791949,0
9.271355446767778,181.25961724022244,16540.97904800414,7.022499178514222,309.2388651146156,487.69278784471584,13.228440998934786,,4.333952897530932,1
,208.3670456403241,22444.09006770394,5.404248261827545,338.0636900294603,540.8995403289057,9.980418462735202,84.57008276870626,3.5944444159046545,0
8.545890346487688,255.3248719121277,31056.57878232473,3.619779035217955,,426.8833666605269,13.782988735849584,34.44829324752186,5.036882986625275,0
7.896743922258235,197.60207770854225,9407.664038720552,9.610055885550429,400.27457921531845,270.794058781986,11.300587314258848,53.20184835708191,4.889458166019273,1
,115.39297941167531,46077.35848526223,5.289306681961538,437.5922998268262,422.0173564256122,10.809631953564008,53.61703537004023,4.212510849647721,0
8.07261240298569,210.2697797493537,16843.36392740596,8.793458647829397,359.5161693303079,559.1675739231314,17.263576037622727,68.73898910812215,5.082206246764563,0
,193.4101406425249,14472.391549496848,5.640672344946838,322.6744621102127,431.4573372034281,12.721921884768676,92.75885234396443,4.414818909753493,1
7.460727220198072,237.5796124964799,25222.95600386242,7.277442761541138,316.56233127238585,377.6822199588014,5.9146170684173285,62.0441831810599,3.949014617743278,0
10.41504401364904,167.42258105469432,34535.55385004349,6.354814991677399,344.3092890116938,491.5167115090336,19.355841101832937,45.10401752521858,4.209136505059297,1
8.228563824612493,182.19690543881316,18132.09440069949,6.712006973914058,335.7805182550709,569.9348877833432,15.1193475192876,63.35970553322261,2.7819441082828664,0
5.6792341150880805,188.18869614919663,35643.18120775992,8.882653709374503,322.1693829985104,256.3025585111134,15.000259839191983,,2.3395727358561844,0
5.664845758430077,186.64835853783148,18678.950810888608,5.153872814055152,313.08348911159686,335.5055210397578,17.551569787199014,59.57183728499114,3.5702904563752726,0
7.605978830252509,172.19813608401975,10930.055670692473,8.432638578614592,,400.7061608231096,12.560446199517571,51.64377993383599,3.242849929074104,0
8.57012912066282,200.07187478771368,9782.344284281313,5.661696966941969,,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565,0
6.223677774999095,238.0842106554384,22423.495207292573,9.336773799527514,,474.66533168597664,14.027765944351984,80.77427549141677,3.919575057474988,0
6.618186566692918,164.2545648416487,13776.621791774089,5.925462323451307,,315.1993932446135,12.08216871396644,61.47442286838712,3.79706786115003,1
7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,0
7.386581819694894,191.58556548067992,26351.903773837865,8.426161103930916,,505.1879288260669,18.92567419269756,72.64961369720967,3.7913725882785383,1
,184.21824468861465,32328.538264193838,8.381231469207194,,452.8902973724083,12.167905446211648,79.9378458756982,5.03749221567298,0
8.052893916459475,198.99447428347503,9025.07935959796,7.217787957548947,338.3969096955494,328.43311026419275,9.142523493633576,42.75321530974412,3.6348445415750232,1
9.51462662210288,215.7255270197802,16553.562437442186,7.547859470408599,321.7762130602921,453.9184895001652,9.640241051762018,57.86542318162909,2.645036370222636,1
6.080992868571669,182.4139919584597,31321.0824263096,7.624238583045931,318.72275070403447,498.4540986722841,11.39800689864876,81.28838220726162,2.091786839914147,1
6.5108556110746,223.8606218312135,15147.171463824649,7.667533316037838,389.3911483904019,437.05136427690576,12.085025824992384,52.339075416909125,4.225608375907182,1
8.275795629701165,163.35596081730125,22013.96490500964,5.742828934596181,307.66712287388225,351.6313150451818,20.05761944433556,78.50149244782142,4.721339549520147,1
8.552782415873253,217.8033177234219,39030.60370461179,6.986705178191451,373.7461927726452,340.5662445043567,19.08488284674098,53.856055422832405,2.9408479958845923,0
8.076126298096359,132.6703046985399,10816.273366562233,9.513269116233849,314.9704947186873,479.75892351602624,14.685851003310688,72.63830295082012,4.291355257945636,1
6.195086857984779,195.4431596237088,19331.1940423265,9.112558175692884,342.87180667804705,425.5028736721689,17.212455066655195,85.11419625334946,4.196558262262504,1
7.766114454212289,212.3176659930253,24145.385761707465,7.925886801028912,364.0814124364933,464.1085950195534,15.46525640895902,70.10584396391003,4.3999023132719,0
6.9343105827538345,228.19447547612535,13901.644681098873,6.045502870155396,281.55211646037054,403.2150907193596,17.81190033928408,66.77933762259912,4.210975272536809,0
7.443189014292676,193.12479889284373,13551.953344708114,4.313264845761401,,430.4872957139327,19.396329452342684,72.07558550537075,2.6648327961143745,1
4.291687729728828,124.0073498023252,18038.474365997183,8.603296502045868,,548.5744616651789,15.682821064266989,91.86095966811126,4.61608855445448,1
5.921247069476017,200.94373043741763,17397.40285771146,6.756200028885186,279.20230710049407,380.4998179392721,11.25535690102214,31.96629680923208,3.7467755604654815,0
7.393110152584626,205.9911566489224,13215.706381829836,7.7403771181688175,,537.1360548214474,16.053201851528684,79.35756015798977,4.431739047145852,1
,176.7721861181688,19486.191112150933,7.9601329058027295,412.40727797286064,276.58861018264633,16.710056082827577,33.56304027529272,3.888177383128361,1
7.814524320753557,180.34730837108663,17516.69936246287,7.489006437759974,352.2770291239511,370.0113728879427,14.28931978724978,80.88242514252853,2.901699555775163,0
5.47098182179818,191.8130460025501,36435.79351381371,7.369649468415711,323.1200361720617,383.8710546413385,15.881381663068964,52.765049009659535,3.84401987082408,0
7.31344675557596,158.70747178060148,23154.062319200497,4.143329384036738,276.5501613116038,436.5172742085938,10.890084808165966,87.9125301524647,2.2206399231442355,1
7.338107609571772,188.85416928998177,30042.92850642659,7.467623828883603,309.6145601155897,465.499870662076,11.054092867384838,47.183651378789534,3.736379595420893,0
7.818274839301502,179.21821727387433,27558.5425325701,7.504452893461385,315.4474916325816,359.0991899954832,12.61866665635904,52.377477319332925,3.329243165850729,0
7.303051906328316,196.95287516726088,22053.01026214273,5.392692829400886,305.2215636071631,451.60592395435793,14.66556052806635,71.71077867727018,4.144869940408154,0
5.699873488404511,159.43560108087215,31977.37013682092,5.249974384483521,,501.7432180670225,8.008011415089925,55.87024536465181,2.416402097988852,1
4.72578556493077,249.67099941958304,20834.294278345147,5.03601005290663,378.9986844595122,411.1144852611776,17.769641429076046,78.81743621228539,3.156331419586468,1
7.374775413656679,217.69864379800245,12285.891482607538,10.038245002074108,,358.98325438036915,16.293715614294968,93.7843798618194,3.5922647284429,1
10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0
4.965773559644967,220.84863863404016,21802.74489792894,6.250578031106523,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576,0
7.617014108815567,214.40436270637,29818.095042113386,6.508853439206952,298.35185018045047,494.94553706024993,13.31022368966802,70.04800688840395,3.800552599356129,1
7.341547112170922,187.6724024235932,21273.45706642797,7.784003063151442,,332.0842933832068,16.842334088885025,55.01915102209801,4.025643695758845,0
9.347344621102474,201.63283568822908,13749.59603662392,7.333742136171539,322.04466679436683,512.4463050206832,12.434716127111813,43.827118677426654,3.615151099257613,0
6.284984822452388,196.77505624996635,29213.62038620881,8.52879260890159,334.4777947541068,574.5406714988471,11.095892522143686,,5.70328774274241,0
6.021265943377032,236.97549609616328,19894.14759343877,7.587908534239578,286.9385170034551,315.26681128862367,12.131600123118346,74.12666263788368,4.028042400756272,0
6.701940911688224,168.74541441395323,17176.87895065498,6.390966016442871,330.67472866893206,404.9307262933357,10.82784022181488,52.11270715684218,4.179449580997948,1
,176.38665123199058,26003.16326545588,7.809251156233216,358.4297742923782,336.142004500941,14.447961269745122,90.22484434286022,4.410673878237046,0
5.8408115544650085,157.88257451197023,16087.269710029725,9.458000394003244,277.54044913193667,550.1374052331332,11.870382145018084,52.24706688403335,5.049463526421301,0
10.026159156427404,224.26635768460815,14962.177833160747,7.428313128360553,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0
6.255149748918091,153.6404934497769,24316.16333992184,8.211595059274757,367.3445340402844,295.04249226405994,12.50366064624518,91.27079222907058,3.146482535996279,0
5.033773989751668,155.32147750080298,34971.80748262682,7.121477448104934,320.1154970205283,500.6373261700039,18.31249854193584,63.19330598951376,3.2449484773190638,0
7.948815718151566,238.2364096995999,19129.45836544024,5.851964962404888,,434.655458610077,8.663293700705424,67.30404028450397,3.692250861269816,0
7.169251038319984,162.47822634657382,39624.08717906605,5.40835395162912,300.69512981801296,507.0270059985916,16.559228592883812,,4.533174154664913,1
5.499787730339284,150.07608999888103,43195.47366849412,6.570596051999727,322.5165819210381,287.2860573596849,11.230408216021942,71.82128075891025,3.668220482707948,0
8.205447052623702,145.79731742174187,17981.25477626456,6.580460163575968,359.3925666697951,420.39422277709673,15.856797119382918,100.71230585069785,3.7399216697331688,0
6.227841921598111,183.3090479533006,38976.0352139622,8.247332931827263,,531.6307209972657,15.84784937430669,46.64358918073119,4.599573326595357,0
6.977744099966936,166.8455743237098,18622.444795556585,6.60970624817921,353.3399191360228,333.96856768978546,12.534560005168087,48.46358837752259,3.5306226939577465,0
7.333003447205329,189.4479647438605,32358.538595071623,6.346378213674078,341.34644310357527,490.62529134689737,12.537466280049216,61.58137808693837,2.642003806281338,0
,209.75195477571373,20214.21655170465,6.045077938233305,323.78838268143306,539.4647233811894,20.278989743745623,72.73520685768216,4.258488736618552,1
6.85144260294889,197.33955943396484,15349.142584940451,7.446411726791615,,373.5498674419218,11.367274976235592,79.1558219762784,4.93555654349587,1
6.150487600902442,240.88842236487136,6342.502842776547,9.609895813228702,421.34318649952496,354.3925258525227,12.340384227384618,83.23866138787501,3.551655811015034,1
9.185417502207793,165.64150236855082,18073.96858893089,8.108317979962136,,534.6984327571197,8.189662175779858,59.66355355161021,4.186674617804839,1
9.10733038346176,202.5147113672722,24678.329289092,5.575906369507383,334.7173347045231,467.110761590556,12.937328739572706,46.9352518256491,4.49213994862107,1
8.291299005968142,211.21703429690413,20008.13495738684,8.76787503481929,275.7673210671818,475.9091298984672,12.614668895286345,66.61298363412858,3.4247019206523897,1
6.792125450218405,165.79428627237527,17782.604408324907,4.970601199345966,307.7527028003663,370.6005777886272,15.138093781477435,96.60054206778784,4.042637641436024,0
6.283318586962638,228.52483859423225,11601.642382347663,6.322219151813606,,414.7844424787312,11.67967581507952,88.34594023279378,4.153989991461673,1
7.77766536646659,233.76157880680097,16780.11614682852,6.123297466049608,323.5380551409755,520.2850940450035,17.79474067602257,60.343890907079,4.683334812674568,1
7.273368228315567,175.0150826368574,14206.357322954953,7.839066572142404,337.6445728128531,322.4906894477517,18.107842094625028,58.181707396244455,4.196421036326544,1
7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291448,49.06797746408835,4.531593669500014,0
7.380104834625337,237.92263717888252,16862.543476270643,7.101816885471475,306.18292499042246,478.6545180309788,13.254475387897685,92.86455712547516,5.03045220196702,0
,186.17484065173625,18085.15884117502,4.9512770484847,298.3997239549346,347.9866863781916,15.715545904300312,75.59059872694924,3.068919236981341,1
2.612035914817261,188.80412573040883,34798.25258680311,6.79643915408815,,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,0
,208.931457645234,16429.907902459956,5.873277067660431,310.98563367595887,364.9194924218992,17.801564959305495,107.30634311484064,4.454964342104219,0
,239.75792881016525,12318.403885882264,6.407733064426791,259.1221313561398,481.97993436874464,14.66944772352781,78.80137124087906,4.742163225987996,0
8.303263800482528,232.4146726932161,16548.356729561143,6.343522655052055,301.0872465291933,395.339101917609,13.789985065960591,78.62071507475933,3.892667001906776,0
,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,0
5.600876517470604,183.57378304518835,20411.664380714097,9.753766227622148,336.4048186843101,368.3599839519765,11.095878005944371,66.82012406162275,4.362033669355959,0
7.858662778844826,210.9547539715404,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0
6.246117565172954,199.0989732929794,27001.335319183105,7.808013457146303,296.9236255206414,478.7459453005034,17.128023270048516,84.79895625388642,4.755158013341267,0
,223.8904119532495,8722.153021570984,8.569451241906851,,375.1422770879712,15.430847229197012,64.5641432674701,3.44029961478404,0
6.990800830630459,222.9437479326424,19713.41152101369,5.292450113468765,310.8876168539249,270.055393805813,18.36221801795017,,4.3326398719810655,1
9.842056293598295,217.89677245522705,6785.145302691251,6.028898227810446,333.073545745888,432.332405574233,12.365538069177717,45.82200410506449,4.179197763329108,0
,205.551854127598,24820.49309120567,7.226877906012522,329.40439987717843,386.3075460767547,9.223072487246498,69.703026085383,4.252220379574883,0
6.492638846153852,172.8639603240125,14625.561362859704,7.736569500362128,349.4040571816733,652.5375916144461,10.212058209222278,56.94972416875552,4.667770161467155,0
7.473235376592182,223.26493624122736,19932.58522525505,5.770106829394267,317.70885391272355,590.3251264863392,13.556911202210015,89.45357544954436,3.877714249855098,0
5.153488640267044,107.34198187869087,19115.721861106693,9.29611401431356,333.06193936684105,457.8915324638539,17.4456560597402,77.59880400118683,3.749920564530525,1
7.220165553446549,204.76839051852625,15658.08627988846,3.842731892141713,,407.37504650965445,15.150581553969744,64.98911646521343,4.398685036000153,0
7.869781869538917,184.0661690759395,18608.65629705439,7.411034745446107,,364.5776034677032,17.58072562779688,0.7379999999999995,4.219575577587189,0
4.850104171409935,186.6761758414073,32808.307503166296,7.496262512744353,293.75792693247007,392.7004931377779,10.63076914845368,85.15798297045511,3.8853855181381753,0
6.983860438979463,202.2562815455875,11848.769729095187,7.657534113387622,,486.9705425699804,16.061439779000636,61.85135771917402,4.159566509149576,1
4.642953052237968,307.70602408798766,16115.929863948231,7.707342332983643,,439.9444080994625,18.44079002531879,60.14584225957783,3.982867293106576,1
5.489248054892975,134.56027614485654,15979.334793250777,9.504361027329772,366.21442792036174,418.6420627869962,12.89763544595712,57.78086931645738,3.987012090604247,0
8.40876623110244,210.7954061081746,27662.3971005681,6.6342101132597895,291.6876534902019,555.5809780414642,12.344834054962348,67.0618235577468,2.372791476751066,0
5.735358658660184,149.17169026665542,28628.15185643749,5.073073966079366,,465.5548936998726,12.201950022329015,65.9098503743173,4.085054788353829,0
8.316663722070082,110.9035977471642,24814.48580511025,9.489565661316872,,480.4723058790679,14.271246650588694,77.85449933820317,2.695799697002897,1
,208.2045307343122,17835.3090128928,8.930329974650807,351.21496237157373,278.2606083658911,10.208344451693051,52.24851658027645,5.709690240551309,1
4.552238410542729,197.07693399272284,25969.215119535213,8.86542199854777,,461.8362776268778,12.853404785059864,69.33505683567324,3.932804333605565,0
,220.89270497366263,7460.247260338701,4.987537147081148,,320.3547808944436,13.11436462525984,40.61290900390388,4.266869045131157,0
7.181448580829175,209.62560053629045,15196.229987483845,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,0
7.157337864026239,214.01010106562407,23718.55201117202,3.9243668930579383,343.764376878261,506.89965696293496,15.446048987220363,,5.183622114589742,0
6.816416925295727,237.26950481139744,24170.27489447497,8.706012437470024,349.7721759615865,477.0239651307417,16.574059831350212,92.94575720286198,4.2747382136106005,1
6.810466516571186,209.73555875887692,32602.340084234176,7.422781036509128,341.1742693508908,340.0300885558946,16.7367485947957,42.34946082233678,4.402339512540909,0
6.4493794387538665,275.7467164820933,8607.612509852157,7.701630393317624,272.19756472544657,384.3806692204295,16.078305215861917,54.40446126652178,3.715428750090735,0
5.913374863624714,148.60794425320634,14467.785926491071,6.159095130224607,,427.0409816717847,14.4234035896946,56.46038631836534,2.4998319694156934,0
6.906992171811655,216.78529084002477,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.124759352216301,0
8.070477126886109,198.86594765543825,18266.61771666431,6.902369830255252,396.6195096459565,376.71030372678666,10.924460555561607,87.37956079930618,3.05579047450667,0
8.43344310417292,224.8560890465408,12833.461241077755,6.179495870819559,327.5332764554875,411.8499494676316,17.400425875755047,72.91730528459134,3.8247341378467112,1
8.560349290980842,244.79670522681775,14254.66131588101,7.453900170724688,315.97114737909334,500.586607820739,18.22874853177251,57.36554110438134,2.939212581325054,1
6.84605994179889,177.82912709058905,16515.670391024454,6.147209936934442,308.9016958958331,542.9970993819688,12.62647377081356,60.90025424796456,4.709374128291764,0
4.07760772456597,207.83804788598505,18194.95413992543,7.923973951449605,,288.3651930524628,13.306692030386785,35.82455649309712,2.758658531189276,0
6.265637343836686,159.29019048746136,18711.064662136807,6.83596822664864,314.22305259844063,499.6046290174912,15.061714074836914,68.1072164894309,3.266028668813291,0
6.897322141100197,211.36016672106155,25650.777643120266,6.766009906754591,,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0
7.88212394746559,235.466404746777,5477.347214769689,6.476056908865658,,443.8947356793568,12.1785204652723,34.19440434031978,5.364172169372378,0
,168.40952478826227,26148.53787266999,9.030439938494691,424.30212248301314,445.3458752967511,10.67458248052418,51.87695476154837,3.893326831733837,1
,240.98418696724173,11429.201199049396,5.515977391526619,267.6808262005893,323.1575174964745,8.666283307777974,88.67926504506677,3.802426744491779,0
6.255070000817667,173.84022604396108,25456.274976652392,6.233140365363626,,482.01979921898857,14.23510503373734,70.70436261244751,4.19419987356962,0
,179.14928738536975,4784.967879427389,5.702186724421372,378.3982184516093,517.4961422095046,14.387223683725496,68.68702415453943,2.3800842267127287,0
8.594416135206476,270.0227058523104,15791.675351127244,5.91269062429658,,672.5569992377071,20.18405147231266,54.96128525342952,3.568991707976406,0
7.785106673059819,174.88936090224752,13404.25433236888,7.517805732687179,,491.4317215284837,13.82554783351452,75.05942632608333,4.904613043963691,0
7.221689439703995,203.06902862030773,13703.22037683134,7.823612288977235,352.1245674695835,412.32048977970464,16.125741249657324,80.05887717164558,3.160818481426782,1
6.100245391093,160.60823048420997,13886.809713477494,7.542775331563176,366.688794745683,449.94828652782576,18.72285988661741,64.39052126130528,2.174898198676531,1
6.854946858787279,149.85348697706843,16203.090696900725,5.734803644794412,375.7186596005965,350.3447083580777,11.71889473037686,75.49873682349283,4.938999307033027,0
3.98903207830178,216.07613788740343,40175.206091417465,7.487422756527908,309.80079638709793,399.0471808706921,11.186738886754938,86.95746386587989,4.409414175563279,0
8.80184604561893,205.4078250122928,13121.171942689456,6.701766574304423,263.4827277048108,399.2835622955296,18.90903520878692,67.96334191210315,4.031495952782075,1
,186.36554945989357,7557.021271321207,9.454207284082134,406.0380682312573,288.36871280203854,12.861417360589089,72.18701487275248,4.116263245209827,1
8.848103019208414,248.56774041003143,19793.97186728503,9.681154302726586,323.35174895392146,411.14743309443344,18.13780484459278,68.75307438948275,3.074799305886774,0
5.452214926167417,199.22846754405663,14446.81238968584,7.689190528554683,298.3184182542306,469.1319512580189,14.020507420373008,95.30623861595618,5.190533810336875,1
4.7091867471804845,179.1410182425899,22291.418577314333,6.774276121115724,407.4179772431136,371.26484280956873,18.18680053696949,86.52862722448481,3.860083951626073,0
7.276863125209032,165.79795187186176,30396.904618808283,7.835638736326533,281.8968817500272,475.6460514984069,12.326183596221028,83.39988926222588,6.08377235388592,1
